dispensary_slug,sku,batch_id,name,name_raw,brand,category,variant,price_cents,thc_percent,cbd_percent,classification,in_stock,product_url,image_url,scraped_at
brooklyn-organic-buds,1160,,A-Train,A-Train - Premium Flower - 3.5g,urbanXtracts,flower,3.5g,3000,,,hybrid,FALSE,https://brooklynorganicbuds.com/store/product/urbanxtracts-a-train-premium-flower-3-5g,https://d1qjybsjlbmhj3.cloudfront.net/1761161009458-842970997-Urban%20-%20A-train.avif,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1024,,Agent Z,Agent Z - Single Pre-Roll - 1g,Find.,preroll,1g,973,,,sativa,FALSE,https://brooklynorganicbuds.com/store/product/find-agent-z-single-pre-roll-1g,https://d1qjybsjlbmhj3.cloudfront.net/1755886637081-486956707-be78b1435ab035ba4bd1e8cde31afe8f.webp,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1208,,Bold | Acapulco Gold | Glass Tip Infused,Anthem - Bold - Acapulco Gold - Glass Tip Infused - 1g,Anthem,preroll,1g,1770,,,sativa,FALSE,https://brooklynorganicbuds.com/store/product/anthem-anthem-bold-acapulco-gold-glass-tip-infused-1g,https://d1qjybsjlbmhj3.cloudfront.net/1764167364715-39675448-4782070_1ct_-_Acapulco_Gold.avif,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1209,,Bold | Blue Dream | Glass Tip Infused,Anthem - Bold - Blue Dream - Glass Tip Infused - 1g,Anthem,preroll,1g,1770,,,sativa,FALSE,https://brooklynorganicbuds.com/store/product/anthem-anthem-bold-blue-dream-glass-tip-infused-1g,https://d1qjybsjlbmhj3.cloudfront.net/1764167661041-512237645-4782068_1ct_-_Blue_Dream.avif,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1205,,Bold | Blue Raspberry Kush | Wood Tip Infused,Anthem - Bold - Blue Raspberry Kush - 5pk - Wood Tip Infused - 2.5g,Anthem,preroll,2.5g,3540,,,indica,FALSE,https://brooklynorganicbuds.com/store/product/anthem-anthem-bold-blue-raspberry-kush-5pk-wood-tip-infused-2-5g,https://d1qjybsjlbmhj3.cloudfront.net/1764163344836-729463609-1764090797127_product_images_1ea09fd8-5e2c-47ae-bbd9-b3c449a0307e_89e4ef71-8673-4122-a503-ddf7137d4829_original.avif,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1210,,Bold | King Louis | Glass Tip Infused,Anthem - Bold - King Louis - Glass Tip Infused - 1g,Anthem,preroll,1g,1770,,,indica,FALSE,https://brooklynorganicbuds.com/store/product/anthem-anthem-bold-king-louis-glass-tip-infused-1g,https://d1qjybsjlbmhj3.cloudfront.net/1764168098627-365157295-bcf929e883bb557705065ab59ab0d257.jpg,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1206,,Bold | Pineapple Haze | Wood Tip Infused,Anthem - Bold - Pineapple Haze - 5pk - Wood Tip Infused - 2.5g,Anthem,preroll,2.5g,3540,,,sativa,FALSE,https://brooklynorganicbuds.com/store/product/anthem-anthem-bold-pineapple-haze-5pk-wood-tip-infused-2-5g,https://d1qjybsjlbmhj3.cloudfront.net/1764164283944-689126940-1764098528023_product_images_820f41b3-b895-42a7-a307-a5fff9f71d19_ede81d67-5587-4993-a1d6-ec2df8060898_original.avif,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1207,,Bold | Watermelon Z | Wood Tip Infused,Anthem - Bold - Watermelon Z - 5pk - Wood Tip Infused - 2.5g,Anthem,preroll,2.5g,3540,,,hybrid,FALSE,https://brooklynorganicbuds.com/store/product/anthem-anthem-bold-watermelon-z-5pk-wood-tip-infused-2-5g,https://d1qjybsjlbmhj3.cloudfront.net/1764165262451-634151000-4772577_5ct_-_Watermelon_Z.avif,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1021,,Hybrid Blend,Anthem - Pre-Roll Pack - Hybrid Blend - 10pk - 3.5g,Anthem,preroll,3.5g,3540,,,hybrid,FALSE,https://brooklynorganicbuds.com/store/product/anthem-anthem-pre-roll-pack-hybrid-blend-10pk-3-5g,https://d1qjybsjlbmhj3.cloudfront.net/1755884988943-409990689-Anthem_NY_Sustain_Social_TwitterCarousel2_800x800.png,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1022,,Indica Blend,Anthem - Pre-Roll Pack - Indica Blend - 10pk - 3.5g,Anthem,preroll,3.5g,3540,,,indica,FALSE,https://brooklynorganicbuds.com/store/product/anthem-anthem-pre-roll-pack-indica-blend-10pk-3-5g,https://d1qjybsjlbmhj3.cloudfront.net/1755885494306-692519040-Anthem_NY_Sustain_Social_TwitterCarousel2_800x800.png,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1023,,Sativa Blend,Anthem - Pre-Roll Pack - Sativa Blend - 10pk - 3.5g,Anthem,preroll,3.5g,3540,,,sativa,FALSE,https://brooklynorganicbuds.com/store/product/anthem-anthem-pre-roll-pack-sativa-blend-10pk-3-5g,https://d1qjybsjlbmhj3.cloudfront.net/1755886120665-789663690-Anthem_MenuAsset_3000x3000.35g-10ct_Sativa.png,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1412,1A412030000019E000056318,Apple Fritter,Apple Fritter - Florist Farms - Premium Flower - 3.5g,Florist Farms,flower,3.5g,3540,,,hybrid,TRUE,https://brooklynorganicbuds.com/store/product/florist-farms-apple-fritter-florist-farms-premium-flower-3-5g,https://d1qjybsjlbmhj3.cloudfront.net/1771956196488-833074684-44887,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1015,,Apple Runtz | Small Buds,Apple Runtz - Premium Flower - Small Buds - 7g,Grassroots,flower,7g,7000,0.24,,sativa,FALSE,https://brooklynorganicbuds.com/store/product/grassroots-apple-runtz-premium-flower-small-buds-7g,https://d1qjybsjlbmhj3.cloudfront.net/1755874949544-208575233-apple-runtz-grassroots-v0-h61b3ltr7j5f1.webp,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1162,,Awaken (Energy) | Gummies | Orangeade,Awaken (Energy) - Gummies - Orangeade - 10pk,Off Hours,edible,100mg,2212,,,hybrid,FALSE,https://brooklynorganicbuds.com/store/product/off-hours-awaken-energy-gummies-orangeade-10pk,https://d1qjybsjlbmhj3.cloudfront.net/1761162238247-21963253-nowave%20-%20orangeade.avif,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1241,,Singapore Sling | Flower,B Noble -  Singapore Sling - (S) - Flower - 3.5g,B Noble,flower,3.5g,2655,,,hybrid,FALSE,https://brooklynorganicbuds.com/store/product/b-noble-b-noble-singapore-sling-s-flower-3-5g,https://d1qjybsjlbmhj3.cloudfront.net/1765590998319-833898687-0c7585a8487120cb_1769df4f-2464-4cfb-ac37-98048991b1a5.avif,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1240,,Mimosa Kush Mints | Flower,B Noble - Mimosa Kush Mints - (H) - Flower - 3.5g,B Noble,flower,3.5g,2655,,,hybrid,FALSE,https://brooklynorganicbuds.com/store/product/b-noble-b-noble-mimosa-kush-mints-h-flower-3-5g,https://d1qjybsjlbmhj3.cloudfront.net/1765588163931-500150399-0c7585a8487120cb_1769df4f-2464-4cfb-ac37-98048991b1a5.avif,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1275,,Banjerine | Live Resin Gummy Rope | Sour Tangerine Sunrise (Sativa),Banjerine - Live Resin Gummy Rope - Sour Tangerine Sunrise (Sativa) - 100mg,Off Hours,edible,100mg,2200,,,sativa,FALSE,https://brooklynorganicbuds.com/store/product/off-hours-banjerine-live-resin-gummy-rope-sour-tangerine-sunrise-sativa-100mg,https://d1qjybsjlbmhj3.cloudfront.net/1768490803003-475681580-Banjerine%20rope%20offhours.webp,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1073,,BCC x Jealousy,BCC x Jealousy - Pre-Roll Pack - 7pk - 3.5g,Florist Farms,preroll,3.5g,3540,,,hybrid,FALSE,https://brooklynorganicbuds.com/store/product/florist-farms-bcc-x-jealousy-pre-roll-pack-7pk-3-5g,https://d1qjybsjlbmhj3.cloudfront.net/1758740417124-605429377-Florist%20Farms_.5g%20Joints_BCC%20x%20Jealousy_7pk.png,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1166,,BCC x Jealousy,BCC x Jealousy - Premium Flower - 7g,Florist Farms,flower,7g,6195,,,hybrid,FALSE,https://brooklynorganicbuds.com/store/product/florist-farms-bcc-x-jealousy-premium-flower-7g,https://d1qjybsjlbmhj3.cloudfront.net/1761163986117-198529112-FF_quarter-jar_BCCxJealousy_120824.webp,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1413,,Bermuda Triangle,Bermuda Triangle - Florist Farms - Premium Flower - 7g,Florist Farms,flower,7g,6195,,,hybrid,FALSE,https://brooklynorganicbuds.com/store/product/florist-farms-bermuda-triangle-florist-farms-premium-flower-7g,https://d1qjybsjlbmhj3.cloudfront.net/1771956225522-990135272-44889,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1250,,Bermuda Triangle,Bermuda Triangle - Premium Flower - 3.5g,Florist Farms,flower,3.5g,3540,,,hybrid,FALSE,https://brooklynorganicbuds.com/store/product/florist-farms-bermuda-triangle-premium-flower-3-5g,https://d1qjybsjlbmhj3.cloudfront.net/1765989139601-40987540-186109f3-eb13-424b-bdbd-6a64c92da7c0.png,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1276,,Berry Pie | Live Resin Gummy Rope | Blueberry Pie (Indica),Berry Pie - Live Resin Gummy Rope - Blueberry Pie (Indica) - 100mg,Off Hours,edible,100mg,1947,,,indica,FALSE,https://brooklynorganicbuds.com/store/product/off-hours-berry-pie-live-resin-gummy-rope-blueberry-pie-indica-100mg,https://d1qjybsjlbmhj3.cloudfront.net/1768490858542-749704059-BerryPie%20rope%20offhours.webp,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1100,,Biscotti (RG),Biscotti (RG) - Single Pre-Roll - 1g,Rolling Green,preroll,1g,1239,,,indica,FALSE,https://brooklynorganicbuds.com/store/product/rolling-green-biscotti-rg-single-pre-roll-1g,https://d1qjybsjlbmhj3.cloudfront.net/1759348198850-831251740-RG%20-%20Biscotti%20PR%201.webp,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1298,,Biscotti,Biscotti - Florist Farms - Pre-Roll Pack - 7pk - 3.5g,Florist Farms,preroll,3.5g,3540,,,indica,FALSE,https://brooklynorganicbuds.com/store/product/florist-farms-biscotti-florist-farms-pre-roll-pack-7pk-3-5g,https://d1qjybsjlbmhj3.cloudfront.net/1769100577979-804507721-01f58e6b-7cac-4441-a199-7641335cfdf1.webp,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1012,,Biscotti | Live Resin Infused,Biscotti - Live Resin Infused Pre-Roll Pack - 5pk - 2.5g,Florist Farms,preroll,2.5g,3540,,,indica,FALSE,https://brooklynorganicbuds.com/store/product/florist-farms-biscotti-live-resin-infused-pre-roll-pack-5pk-2-5g,https://d1qjybsjlbmhj3.cloudfront.net/1755717183575-155602315-FF_5pk_Biscotti.png,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1077,,Biscotti,Biscotti - Single Pre-Roll - 1g,Florist Farms,preroll,1g,1062,,,indica,FALSE,https://brooklynorganicbuds.com/store/product/florist-farms-biscotti-single-pre-roll-1g,https://d1qjybsjlbmhj3.cloudfront.net/1758729342381-663981988-FF_1pk_LR-Biscotti-1600.png,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1104,,Biscuit OG,Biscuit OG - Premium Flower - 3.5g,Rolling Green,flower,3.5g,3186,,,indica,FALSE,https://brooklynorganicbuds.com/store/product/rolling-green-biscuit-og-premium-flower-3-5g,https://d1qjybsjlbmhj3.cloudfront.net/1759349157758-518316222-RG%20-%20Green%20Flower%20Jar.webp,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1097,,Black Cherry Runtz,Black Cherry Runtz - Single Pre-Roll - 1g,Rolling Green,preroll,1g,1239,,,indica,FALSE,https://brooklynorganicbuds.com/store/product/rolling-green-black-cherry-runtz-single-pre-roll-1g,https://d1qjybsjlbmhj3.cloudfront.net/1759347572592-313091636-RG%20-%20Black%20cherry%20runtz%20PR%201.webp,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1297,,Black Runtz,Black Runtz - Pre-Roll Pack - 7pk - 3.5g,Florist Farms,preroll,3.5g,3540,,,indica,FALSE,https://brooklynorganicbuds.com/store/product/florist-farms-black-runtz-pre-roll-pack-7pk-3-5g,https://d1qjybsjlbmhj3.cloudfront.net/1769097111385-374019067-1844bf81-d177-44ea-97aa-30a22cc9e564.webp,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1191,,Black Runtz,Black Runtz - Single Pre-Roll - 1g,Florist Farms,preroll,1g,1062,,,indica,FALSE,https://brooklynorganicbuds.com/store/product/florist-farms-black-runtz-single-pre-roll-1g,https://d1qjybsjlbmhj3.cloudfront.net/1762887190494-912693029-FloristFarms_BlackRuntz_Pre-Roll_1GSingle.webp,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1072,,Black Scotti,Black Scotti - Pre-Roll Pack - 7pk - 3.5g,Florist Farms,preroll,3.5g,3540,,,indica,FALSE,https://brooklynorganicbuds.com/store/product/florist-farms-black-scotti-pre-roll-pack-7pk-3-5g,https://d1qjybsjlbmhj3.cloudfront.net/1758137045189-579539472-Florist%20Farms_.5g%20Joints_Black%20Scotti_7pk.png,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1009,,Black Scotti,Black Scotti - Premium Flower - 3.5g,Florist Farms,flower,3.5g,3540,,,indica,FALSE,https://brooklynorganicbuds.com/store/product/florist-farms-black-scotti-premium-flower-3-5g,https://d1qjybsjlbmhj3.cloudfront.net/1755714704204-156182998-FF_eighth-jar_BlackScotti.png,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1238,CN00133,Lemon Cherry Gelato- Live Resin Sugar,Blotter - Lemon Cherry Gelato- Live Resin Sugar - 1g,Blotter,concentrate,1g,3982,,,indica leaning hybrid,TRUE,https://brooklynorganicbuds.com/store/product/blotter-blotter-lemon-cherry-gelato-live-resin-sugar-1g,https://d1qjybsjlbmhj3.cloudfront.net/1764969161780-371786589-Blotter_LemonCherryGelato_LiveResinSugar_1G.webp,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1239,CN00132,Peanut Butter Bomb | Live Resin Sugar,Blotter - Peanut Butter Bomb - Live Resin Sugar - 1g,Blotter,concentrate,1g,3982,,,indica leaning hybrid,TRUE,https://brooklynorganicbuds.com/store/product/blotter-blotter-peanut-butter-bomb-live-resin-sugar-1g,https://d1qjybsjlbmhj3.cloudfront.net/1765041721939-458758568-B_LRS_PeanutButterBomb_comp_022025.webp,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1418,,Blue Cookies,Blue Cookies - Bloom - Disposable Vape Pen - .5g,Bloom,vaporizers,0.5g,3097,,,hybrid,FALSE,https://brooklynorganicbuds.com/store/product/bloom-blue-cookies-bloom-disposable-vape-pen-5g,https://d1qjybsjlbmhj3.cloudfront.net/1771955449986-824698007-44869,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1417,,Blue Cookies,Blue Cookies - Bloom - Disposable Vape Pen - 1g,Bloom,vaporizers,1g,5133,,,hybrid,FALSE,https://brooklynorganicbuds.com/store/product/bloom-blue-cookies-bloom-disposable-vape-pen-1g,https://d1qjybsjlbmhj3.cloudfront.net/1771955476180-492057027-44867,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1078,,Blue Dream | Infused,Blue Dream -  Infused Single Pre-Roll - 1g,Florist Farms,preroll,1g,1416,,,sativa,FALSE,https://brooklynorganicbuds.com/store/product/florist-farms-blue-dream-infused-single-pre-roll-1g,https://d1qjybsjlbmhj3.cloudfront.net/1758737047866-374802668-FF%20-%20Blue%20Dream.webp,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1069,1A412030000019E000060752,Blue Dream | Live Resin Infused,Blue Dream - Florist Farms - Live Resin Infused Pre-Roll Pack - 5pk - 2.5g,Florist Farms,preroll,2.5g,3540,,,sativa,TRUE,https://brooklynorganicbuds.com/store/product/florist-farms-blue-dream-florist-farms-live-resin-infused-pre-roll-pack-5pk-2-5g,https://d1qjybsjlbmhj3.cloudfront.net/1758129113941-425371297-Florist%20Farms_.5g%20Live%20Resin%20Infused%20Joints_Blue%20Dream_5pk.png,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1135,1A4120300000641000150972,Blue Dream | Live Rosin | All-In-One,Blue Dream - Live Rosin - All-In-One Vape PAX Pen - 1g,Pax,vaporizers,1g,7788,,,sativa,TRUE,https://brooklynorganicbuds.com/store/product/pax-blue-dream-live-rosin-all-in-one-vape-pax-pen-1g,https://d1qjybsjlbmhj3.cloudfront.net/1760719471373-692296616-PAX+Trip+-+Blue+Dream+1g+-+Packaging+%26+Device.png,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1129,,Blue Dream | Live Rosin w Diamonds | Cart,Blue Dream - Live Rosin w Diamonds - PAX Cart - .5g,Pax,vaporizers,0.5g,4425,,,sativa,FALSE,https://brooklynorganicbuds.com/store/product/pax-blue-dream-live-rosin-w-diamonds-pax-cart-5g,https://d1qjybsjlbmhj3.cloudfront.net/1760718761275-998579068-Live%20Rosin%20w%20Diamonds%20-%20Blue%20Dream%200.5g%20-%20Packaging%20%26%20Pod.png,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1332,,Blue Dream | Live Rosin w Diamonds | Cart,Blue Dream - Live Rosin w Diamonds - PAX Cart - 1g,Pax,vaporizers,100mg,7788,,,sativa,FALSE,https://brooklynorganicbuds.com/store/product/pax-blue-dream-live-rosin-w-diamonds-pax-cart-1g,https://d1qjybsjlbmhj3.cloudfront.net/1770216414151-978160149-4012280_Live_Rosin_-_Blue_Dream_-_1g_Packaging.png,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1098,,Blue Dream,Blue Dream - Single Pre-Roll - 1g,Rolling Green,preroll,1g,1239,,,sativa,FALSE,https://brooklynorganicbuds.com/store/product/rolling-green-blue-dream-single-pre-roll-1g,https://d1qjybsjlbmhj3.cloudfront.net/1759347831753-739930037-RG%20-%20Blue%20Dream%20PR%201.webp,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1139,,Blue Zushi | High Purity THC | All-In-One,Blue Zushi - High Purity THC - All-In-One Vape PAX Pen - 1g,Pax,vaporizers,1g,4867,,,hybrid,FALSE,https://brooklynorganicbuds.com/store/product/pax-blue-zushi-high-purity-thc-all-in-one-vape-pax-pen-1g,https://d1qjybsjlbmhj3.cloudfront.net/1760720055684-573367907-PAX%20Trip%20-%20Blue%20Zushi%201g%20-%20Packaging%20%26%20Device.png,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1132,PAX-D-1025-BBH-1G,Blueberry Haze | High Purity THC | Cart,Blueberry Haze - High Purity THC - PAX Cart - 1g,Pax,vaporizers,1g,5310,,,sativa,TRUE,https://brooklynorganicbuds.com/store/product/pax-blueberry-haze-high-purity-thc-pax-cart-1g,https://d1qjybsjlbmhj3.cloudfront.net/1760719128976-667169993-High%20Purity%20-%20Blueberry%20Haze%201g%20-%20Packaging%20%26%20Pod.png,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1147,,Blueberry Muffin,Blueberry Muffin - Single Pre-Roll - 1g,Find.,preroll,1g,1062,,,sativa,FALSE,https://brooklynorganicbuds.com/store/product/find-blueberry-muffin-single-pre-roll-1g,https://d1qjybsjlbmhj3.cloudfront.net/1760821483627-951174466-Find%20preroll%20generic.webp,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1122,,Blueberry x Blueberry Muffin | Live Rosin Gummies,Blueberry x Blueberry Muffin - Live Rosin Gummies - 10pk - 100mg,MFNY,edible,100mg,2655,,,indica,FALSE,https://brooklynorganicbuds.com/store/product/mfny-blueberry-x-blueberry-muffin-live-rosin-gummies-10pk-100mg,https://d1qjybsjlbmhj3.cloudfront.net/1760131278096-855702776-mfny%20blueberry%20muffin%20gummies.png,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1197,,BOB 10,BOB 10,,merch,,918,,,,FALSE,https://brooklynorganicbuds.com/store/product/bob-10,,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1490,,BOB 12,BOB 12,,merch,,1102,,,,FALSE,https://brooklynorganicbuds.com/store/product/bob-12,,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1268,,BOB 5,BOB 5,,merch,,459,,,,FALSE,https://brooklynorganicbuds.com/store/product/bob-5,,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1003,,BOB Earth's Med Gray Shirt Large,BOB Earth's Med Gray Shirt Large,,merch,,2667,,,,FALSE,https://brooklynorganicbuds.com/store/product/bob-earths-med-gray-shirt-large,,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1002,,BOB Earth's Med Gray Shirt Medium,BOB Earth's Med Gray Shirt Medium,,merch,,2667,,,,FALSE,https://brooklynorganicbuds.com/store/product/bob-earths-med-gray-shirt-medium,,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1001,,BOB Earth's Med Gray Shirt Small,BOB Earth's Med Gray Shirt Small,,merch,,2667,,,,FALSE,https://brooklynorganicbuds.com/store/product/bob-earths-med-gray-shirt-small,,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1277,1A4120300000C1E000006524,Blue Nerdz,Bouket - Blue Nerdz - Premium Flower - 4g,Bouket,flower,4g,4602,,,hybrid,TRUE,https://brooklynorganicbuds.com/store/product/bouket-bouket-blue-nerdz-premium-flower-4g,https://d1qjybsjlbmhj3.cloudfront.net/1769461233295-507950979-4369c6c261f66916a3c495bb8ae74f10.jpg,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1283,1A4120300000C1E000006793,Ethanol #33,Bouket - Ethanol #33 - Single Pre-roll - 1g,Bouket,preroll,1g,1239,,,hybrid,TRUE,https://brooklynorganicbuds.com/store/product/bouket-bouket-ethanol-33-single-pre-roll-1g,https://d1qjybsjlbmhj3.cloudfront.net/1769461365242-784032488-Designer--11--318cba64-4a98-4327-a6a0-aaf056cb8d18.avif,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1125,,Honeymoon Diesel,Bouket - Honeymoon Diesel - Premium Flower - 4g,Bouket,flower,4g,4602,,,hybrid,FALSE,https://brooklynorganicbuds.com/store/product/bouket-bouket-honeymoon-diesel-premium-flower-4g,https://d1qjybsjlbmhj3.cloudfront.net/1760712369375-864487110-Bouket%20generic.avif,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1286,,Honeymoon Diesel,Bouket - Honeymoon Diesel - Premium Flower - 7g,Bouket,flower,7g,5310,,,hybrid,FALSE,https://brooklynorganicbuds.com/store/product/bouket-bouket-honeymoon-diesel-premium-flower-7g,https://d1qjybsjlbmhj3.cloudfront.net/1769461518327-428217112-Screenshot-2025-11-26-144755-2d889273-1eb9-413d-a7be-b2abc71f46d5.png,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1282,1A4120300000C1E000006535,Sherbert Marker,Bouket - Sherbert Marker - Single Pre-roll - 1g,Bouket,preroll,1g,1239,,,hybrid,TRUE,https://brooklynorganicbuds.com/store/product/bouket-bouket-sherbert-marker-single-pre-roll-1g,https://d1qjybsjlbmhj3.cloudfront.net/1769461567816-863515368-Designer--11--318cba64-4a98-4327-a6a0-aaf056cb8d18.avif,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1302,,Small Bud | Indoor Blue Nerdz,Bouket - Small Bud - 7g - Indoor Blue Nerdz,Bouket,flower,7g,5752,,,hybrid,FALSE,https://brooklynorganicbuds.com/store/product/bouket-bouket-small-bud-7g-indoor-blue-nerdz,https://d1qjybsjlbmhj3.cloudfront.net/1769461607240-711822077-Screenshot-2025-11-26-144755-2d889273-1eb9-413d-a7be-b2abc71f46d5.png,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1214,CA-GMB-BR-251028,Brick | Live-Resin Gummies | Blue Raspberry,Brick - Live-Resin Gummies - Blue Raspberry - 100mg - 10pk,Cannabals,edible,100mg,2212,,,not applicable,TRUE,https://brooklynorganicbuds.com/store/product/cannabals-brick-live-resin-gummies-blue-raspberry-100mg-10pk,https://d1qjybsjlbmhj3.cloudfront.net/1764256375474-958936328-blueraspberry-4e521089-1f2c-4cc3-8ebf-5a61efd171c0.avif,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1217,CA-GM-DL-250625,Brick | Live-Resin Gummies | Dragonfruit Lemonade,Brick - Live-Resin Gummies - Dragonfruit Lemonade - 100mg - 10pk,Cannabals,edible,10g,2212,,,hybrid,TRUE,https://brooklynorganicbuds.com/store/product/cannabals-brick-live-resin-gummies-dragonfruit-lemonade-100mg-10pk,https://d1qjybsjlbmhj3.cloudfront.net/1764262657347-500469177-65d3a8d0-a5ef-4bd8-b6e7-179220e88b80-png-de7cd8bd-a19e-40d4-943b-cb55a0a6030c.jpg,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1359,1A41203000004B7000006624,Brick | Live-Resin Gummies | Lychee,Brick - Live-Resin Gummies - Lychee - 100mg - 10pk,Cannabals,edible,10mg,2212,,,sativa,TRUE,https://brooklynorganicbuds.com/store/product/cannabals-brick-live-resin-gummies-lychee-100mg-10pk,https://d1qjybsjlbmhj3.cloudfront.net/1771082379586-100275537-d55d8723-5ced-45c2-854f-fbfdcef0bc2a.png,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1048,1A41203000004B7000006623,Brick | Live-Resin Gummies | Orange Soda,Brick - Live-Resin Gummies - Orange Soda - 100mg - 10pk,Cannabals,edible,100mg,2212,,,hybrid,TRUE,https://brooklynorganicbuds.com/store/product/cannabals-brick-live-resin-gummies-orange-soda-100mg-10pk,https://d1qjybsjlbmhj3.cloudfront.net/1756500564298-214533893-Cannabals%20Brick%20-%20orange%20soda.jpg,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1218,CA-GM-PP-251027,Brick | Live-Resin Gummies | Pineapple Passionfruit,Brick - Live-Resin Gummies - Pineapple Passionfruit - 100mg - 10pk,Cannabals,edible,10g,2212,,,hybrid,TRUE,https://brooklynorganicbuds.com/store/product/cannabals-brick-live-resin-gummies-pineapple-passionfruit-100mg-10pk,https://d1qjybsjlbmhj3.cloudfront.net/1764262610468-557794963-1347add36243fb7e777b146fe321e7c6.jpg,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1049,,Brick | Live-Resin Gummies | Strawberry Lemonade,Brick - Live-Resin Gummies - Strawberry Lemonade - 100mg - 10pk,Cannabals,edible,100mg,2212,,,hybrid,FALSE,https://brooklynorganicbuds.com/store/product/cannabals-brick-live-resin-gummies-strawberry-lemonade-100mg-10pk,https://d1qjybsjlbmhj3.cloudfront.net/1756552884640-983296309-Cannabals%20Strawberry%20Lemonade%20brick.avif,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1231,,Bubblegum Gelato,Bubblegum Gelato - Noizey - Single Pre-Roll -  1g,Noizey,preroll,1g,1416,,,indica leaning hybrid,FALSE,https://brooklynorganicbuds.com/store/product/noizey-bubblegum-gelato-noizey-single-pre-roll-1g,https://d1qjybsjlbmhj3.cloudfront.net/1764954161202-920910841-brand_Noizey_1758231497848_lce65svdgkm.avif,2026-05-03T16:21:56.721305+00:00
